,gene,tech,organ,regulate,logFC,FDR
6042,Ms4a4d,Visium,Spleen,Up,0.660038519145481,0.010908937246963
6043,Arl11,Visium,Spleen,Up,1.0405770978768,0.0110118049567522
6044,Rflnb,Visium,Spleen,Down,-0.65586056133201,0.0110786579217609
6045,Socs1,Visium,Spleen,Up,0.592697709375305,0.0114632378339285
6046,Slc15a3,Visium,Spleen,Up,0.603318013544904,0.0116560010196944
6047,Ddb2,Visium,Spleen,Down,-0.525052068352748,0.0116885520196473
6048,Naip2,Visium,Spleen,Up,0.658150702409156,0.0116976337564617
6049,Entpd1,Visium,Spleen,Up,0.546483760414725,0.0117269389152164
6050,Cep55,Visium,Spleen,Up,1.20222079608545,0.0118164551033176
6051,Nr3c2,Visium,Spleen,Up,1.10575061144575,0.0118164551033176
6052,Junb,Visium,Spleen,Up,0.452571070517088,0.0118164551033176
6053,Prg4,Visium,Spleen,Up,1.29264606010234,0.012026820785401
6054,Cyp4v3,Visium,Spleen,Up,0.626556074136278,0.0124482216322779
6055,Rbp1,Visium,Spleen,Up,0.82549453630136,0.0124898572672225
6056,Ubr4,Visium,Spleen,Down,-0.466972696939241,0.0126847549740654
6057,Soat2,Visium,Spleen,Up,0.905382707040383,0.0127606876067322
6058,Ctdp1,Visium,Spleen,Up,0.518603549987061,0.013037977451971
6059,Tnfrsf9,Visium,Spleen,Up,0.845820295727041,0.0131474891788917
6060,Manf,Visium,Spleen,Up,0.592077814053943,0.013363300979457
6061,Gm13431,Visium,Spleen,Up,1.41531153630886,0.013363300979457
6062,Gm13391,Visium,Spleen,Up,1.04309011422736,0.013363300979457
6063,Eml6,Visium,Spleen,Up,1.11375980249438,0.0134488819084925
6064,Ccdc28b,Visium,Spleen,Up,0.584685982605272,0.0135871630095106
6065,Brf1,Visium,Spleen,Down,-0.489166839679266,0.0135871630095106
6066,Dedd2,Visium,Spleen,Down,-0.542756158909958,0.0136020052420511
6067,Arl4c,Visium,Spleen,Down,-0.571125915967484,0.0136634710984892
6068,Mat2a,Visium,Spleen,Down,-0.469233150664888,0.0137396805599126
6069,Chst12,Visium,Spleen,Up,0.528651026980489,0.0137396805599126
6070,Slc7a7,Visium,Spleen,Up,0.501944860854207,0.0137753366287768
6071,Grhl1,Visium,Spleen,Up,1.24131817123696,0.0140496635255939
6072,Ccdc80,Visium,Spleen,Down,-0.64279969548113,0.0141088241318884
6073,Tmem248,Visium,Spleen,Up,0.478549754425394,0.0142338209013033
6074,Clk2,Visium,Spleen,Down,-0.435445032788097,0.0144652414668431
6075,Palm,Visium,Spleen,Up,0.879578273582904,0.0147071521347617
6076,Atat1,Visium,Spleen,Up,0.539789944362377,0.0147669296226455
6077,Naip6,Visium,Spleen,Up,0.863831817031975,0.015132819678998
6078,Kdelr3,Visium,Spleen,Up,1.70408328355913,0.015132819678998
6079,Evl,Visium,Spleen,Down,-0.459208246012232,0.015234479646628
6080,Lman1,Visium,Spleen,Up,0.526333814927909,0.0152844243213227
6081,Impa2,Visium,Spleen,Up,0.645570368338911,0.0162211364366969
6082,Sil1,Visium,Spleen,Up,0.561805382331713,0.0162211364366969
6083,Zfyve28,Visium,Spleen,Up,1.25201224593033,0.0163735335151154
6084,Casp12,Visium,Spleen,Up,0.764928234066847,0.0164479708385065
6085,Gga2,Visium,Spleen,Down,-0.466736648743898,0.0167823693754482
6086,Madcam1,Visium,Spleen,Up,0.625426322711918,0.0168959352852762
6087,Scfd2,Visium,Spleen,Up,0.778973941749506,0.0171674393881244
6088,Iqcb1,Visium,Spleen,Up,0.629660055732621,0.017213836882115
6089,Uba7,Visium,Spleen,Down,-0.486521750222059,0.017422578262811
6090,Cd200r4,Visium,Spleen,Up,0.8832341666187,0.017422578262811
6091,Crip3,Visium,Spleen,Down,-0.702497003723342,0.0175329263377616
6092,Herc1,Visium,Spleen,Down,-0.463422396301484,0.0176305220470296
6093,F3,Visium,Spleen,Up,1.12550848798467,0.0176305220470296
6094,D430019H16Rik,Visium,Spleen,Up,0.926363045764085,0.0176892732657321
6095,Ppm1e,Visium,Spleen,Down,-0.928857007620443,0.0178982258394014
6096,Utrn,Visium,Spleen,Down,-0.519096399829034,0.017912910002709
6097,Sh3gl3,Visium,Spleen,Up,1.22240955732958,0.017912910002709
6098,Gfi1,Visium,Spleen,Up,0.768967504525117,0.017912910002709
6099,Nfatc1,Visium,Spleen,Up,0.464885152209458,0.0179308356553494
6100,Tlr12,Visium,Spleen,Up,0.662478729067752,0.0181062544047529
6101,Ern1,Visium,Spleen,Up,0.538271286901384,0.0181062544047529
6102,R74862,Visium,Spleen,Up,0.851744570558605,0.0181345248594729
6103,H2-Eb2,Visium,Spleen,Up,0.520896260456254,0.0181345248594729
6104,Ly75,Visium,Spleen,Up,0.64768056263525,0.0181728157476546
6105,Cpne7,Visium,Spleen,Up,1.19527788720014,0.0181728157476546
6106,S1pr5,Visium,Spleen,Up,0.954749725577432,0.0185572345054604
6107,Zdhhc23,Visium,Spleen,Down,-0.665880110614848,0.0186805382410016
6108,Tspan10,Visium,Spleen,Up,0.856434729680809,0.0189663071162074
6109,Glipr1,Visium,Spleen,Up,0.483584073093319,0.0190485160148392
6110,Ccr5,Visium,Spleen,Up,0.831073471637596,0.01907224552355
6111,Kbtbd11,Visium,Spleen,Down,-0.480127526294543,0.0192242663944579
6112,Akap5,Visium,Spleen,Up,1.1844155772135,0.0194251445846121
6113,Ighd,Visium,Spleen,Down,-0.462088551076224,0.0194251445846121
6114,Ccr2,Visium,Spleen,Up,0.574296601346149,0.0194251445846121
6115,Zfp52,Visium,Spleen,Up,0.687303644569995,0.0194398285594713
6116,Wls,Visium,Spleen,Up,0.5065029210442,0.0194667871046482
6117,2610037D02Rik,Visium,Spleen,Up,1.17573159584445,0.0197953441163547
6118,B4galnt1,Visium,Spleen,Down,-0.420887661010112,0.0197972989562265
6119,Ddx5,Visium,Spleen,Down,-0.573814850538305,0.0199264090400324
6120,Trpc1,Visium,Spleen,Up,1.46248659810844,0.0199264090400324
6121,Rcbtb2,Visium,Spleen,Up,0.495311912040997,0.0200599864103593
6122,F11r,Visium,Spleen,Up,0.676185051192397,0.0202515660471684
6123,Mustn1,Visium,Spleen,Up,0.751038921739873,0.0207558352068164
6124,Zfp692,Visium,Spleen,Down,-0.512234434694928,0.0208856726177075
6125,Meg3,Visium,Spleen,Up,0.933508904930772,0.020915812897401
6126,Ssr4,Visium,Spleen,Up,0.556531761993907,0.0209352458647047
6127,Pcdh18,Visium,Spleen,Down,-0.630869896251723,0.020941982546079
6128,Dzip1,Visium,Spleen,Down,-0.705410144232781,0.0209906754306139
6129,Ryk,Visium,Spleen,Up,0.565378092815623,0.0210820079106355
6130,Pycard,Visium,Spleen,Up,0.492596268402747,0.02115453539488
6131,Htra3,Visium,Spleen,Up,0.557755581546146,0.0215670569015528
6132,Pros1,Visium,Spleen,Up,0.596792446330658,0.021693208645794
6133,Mt2,Visium,Spleen,Up,0.828278448685385,0.0217092073242934
6134,Atrnl1,Visium,Spleen,Up,0.519756402510746,0.0217213452342777
6135,Myo5a,Visium,Spleen,Up,0.476686156637614,0.0219948458707766
6136,Gm15411,Visium,Spleen,Down,-0.896078443058119,0.0220182930605848
6137,Rnase4,Visium,Spleen,Up,0.587475692099467,0.0221165657400926
6138,S100a1,Visium,Spleen,Up,0.564933237277754,0.0221724286769955
6139,F13a1,Visium,Spleen,Up,0.925969604391222,0.0223961548230855
6140,Zmat3,Visium,Spleen,Up,0.5935912389035,0.0224064299817545
6141,Trim56,Visium,Spleen,Down,-0.4755057060225,0.0224487957059892
6142,Tlr1,Visium,Spleen,Down,-0.436429310835292,0.0224487957059892
6143,Tnfrsf10b,Visium,Spleen,Up,1.42203317156225,0.0224878532748845
6144,Alox5,Visium,Spleen,Up,1.08292621144658,0.0227144498120918
6145,Atp9a,Visium,Spleen,Up,0.714050553731126,0.0227349776271105
6146,Pgap1,Visium,Spleen,Down,-0.487101769159853,0.0227349776271105
6147,Rarres1,Visium,Spleen,Up,1.28248905093822,0.0227349776271105
6148,Stra6,Visium,Spleen,Up,1.33507525792326,0.0232141819487386
6149,Srpk1,Visium,Spleen,Down,-0.432604816065529,0.0232604914610514
6150,Pecr,Visium,Spleen,Up,0.76842747811094,0.0232604914610514
6151,Avpr1a,Visium,Spleen,Up,1.2669233158271,0.0233678534915512
6152,Sh3pxd2a,Visium,Spleen,Down,-0.481578977119536,0.0233678534915512
6153,Lyz1,Visium,Spleen,Up,0.969961362729025,0.0235125578887334
6154,Whrn,Visium,Spleen,Down,-0.576333181407515,0.0236644276703679
6155,H2-Q10,Visium,Spleen,Up,0.635885896598383,0.0237214013988803
6156,Fendrr,Visium,Spleen,Up,1.34097762476273,0.0238709192992638
6157,Fhl2,Visium,Spleen,Up,1.05986097082653,0.0238709192992638
6158,Cebpa,Visium,Spleen,Up,0.632308464887833,0.0239157791472018
6159,Rexo5,Visium,Spleen,Down,-0.642833480367193,0.0239204140080224
6160,Mboat2,Visium,Spleen,Down,-1.16356230402276,0.0239532651933877
6161,Gmip,Visium,Spleen,Down,-0.436824066846351,0.0242102012053681
6162,Vill,Visium,Spleen,Up,0.781020709098752,0.0243172117349781
6163,Sept6,Visium,Spleen,Down,-0.469797362191714,0.0244185248117826
6164,Crybg3,Visium,Spleen,Up,0.6916012474706,0.0244185248117826
6165,Hoxb7,Visium,Spleen,Up,1.24033434541492,0.0250198530699992
6166,Sec24a,Visium,Spleen,Up,0.539196268659634,0.025040240787578
6167,Ms4a4b,Visium,Spleen,Down,-0.539708519981272,0.0255898096553449
6168,P4hb,Visium,Spleen,Up,0.431764452880841,0.0261657726405309
6169,Clec5a,Visium,Spleen,Up,1.1595609060068,0.0263050769408
6170,Wipi2,Visium,Spleen,Down,-0.466954350414148,0.0263808561023908
6171,Mir142hg,Visium,Spleen,Down,-0.561887086155444,0.0266771304556044
6172,Ier2,Visium,Spleen,Down,-0.432497442236081,0.0268187926748041
6173,Ifitm6,Visium,Spleen,Up,0.718724618203807,0.0269349645901346
6174,Prg3,Visium,Spleen,Up,0.800992703019623,0.0270930862028305
6175,Plin3,Visium,Spleen,Up,0.516502347138283,0.0271463337764758
6176,Mapkapk2,Visium,Spleen,Up,0.440359641872516,0.0274281915971241
6177,Nuggc,Visium,Spleen,Up,1.35731662768557,0.0275962969311121
6178,Ubl3,Visium,Spleen,Up,0.431358327941411,0.0276883339343403
6179,Nek7,Visium,Spleen,Up,0.446481331558146,0.0278744517810873
6180,Irs2,Visium,Spleen,Up,0.540482336326045,0.0278744517810873
6181,Anxa4,Visium,Spleen,Up,0.478568229223467,0.0280088691688181
6182,Ackr2,Visium,Spleen,Up,0.658126727753634,0.0283080394416902
6183,Rgs18,Visium,Spleen,Up,0.60732072678558,0.0283287923293971
6184,Mmp25,Visium,Spleen,Up,1.10477119644787,0.0283287923293971
6185,Ryr1,Visium,Spleen,Up,0.625650667785164,0.0283985782137935
6186,Bspry,Visium,Spleen,Up,1.06512500738895,0.0284227181636595
6187,Ggh,Visium,Spleen,Up,0.63625979634582,0.0284227181636595
6188,Srprb,Visium,Spleen,Up,0.490804201103849,0.0284227181636595
6189,Cyb561a3,Visium,Spleen,Down,-0.420662159000536,0.0286533796932109
6190,Lrrc8d,Visium,Spleen,Up,0.593959036060791,0.0289748351727901
6191,1700006J14Rik,Visium,Spleen,Down,-1.14979145556809,0.02940724442517
6192,Lysmd2,Visium,Spleen,Up,0.593646549682083,0.02940724442517
6193,Aebp1,Visium,Spleen,Up,0.576373119903053,0.02940724442517
6194,Slc7a10,Visium,Spleen,Up,1.19690107205304,0.02940724442517
6195,Usp18,Visium,Spleen,Down,-0.616329081901827,0.0297541287377439
6196,Sirt7,Visium,Spleen,Down,-0.448779030692447,0.0297541287377439
6197,Apoe,Visium,Spleen,Up,0.465040289188848,0.0297541287377439
6198,Padi4,Visium,Spleen,Up,1.09361822790307,0.0299719489272914
6199,Themis,Visium,Spleen,Down,-0.766638051060781,0.0301861979744096
6200,Arhgef18,Visium,Spleen,Down,-0.430833298333886,0.0305724881216501
6201,Nod2,Visium,Spleen,Up,0.761544165107417,0.0308613139113347
6202,Ccpg1,Visium,Spleen,Up,0.456225463625001,0.0310286031753311
6203,Alpl,Visium,Spleen,Up,0.847819368214238,0.031139736964089
6204,Fxyd6,Visium,Spleen,Up,0.686563310753448,0.031139736964089
6205,Spice1,Visium,Spleen,Down,-0.548311497736169,0.031139736964089
6206,Mphosph6,Visium,Spleen,Up,0.524537380987896,0.031194940902585
6207,Zcchc14,Visium,Spleen,Up,0.637316923511417,0.0312247688662483
6208,Pold1,Visium,Spleen,Down,-0.432101637475573,0.0315773626174512
6209,Nav2,Visium,Spleen,Up,0.901113001167126,0.0319759028842029
6210,Ptger2,Visium,Spleen,Up,0.866803599788189,0.032087043782267
6211,Cd300c,Visium,Spleen,Down,-0.859994872602083,0.032087043782267
6212,Ypel2,Visium,Spleen,Up,0.643063198898209,0.0322061656168113
6213,St8sia1,Visium,Spleen,Down,-0.902373556804839,0.0322061656168113
6214,Ildr2,Visium,Spleen,Up,1.28600796811448,0.0322143077118297
6215,Cep152,Visium,Spleen,Down,-0.564127111621387,0.0322312932028369
6216,Ccr9,Visium,Spleen,Down,-0.733031075540008,0.0323095514636658
6217,Ifi213,Visium,Spleen,Down,-0.444079476533855,0.0331779233833955
6218,Ninj1,Visium,Spleen,Up,0.452169944757325,0.0332393149606404
6219,Gpr132,Visium,Spleen,Down,-0.42401767990707,0.033400131479667
6220,Carmil2,Visium,Spleen,Down,-0.495358341213519,0.0336557699610411
6221,Zfp280b,Visium,Spleen,Up,0.594873188903644,0.033754055879644
6222,Fam217b,Visium,Spleen,Up,0.891924670563537,0.0338998615637945
6223,Cish,Visium,Spleen,Up,0.582285888905428,0.0339915738904526
6224,Wdr95,Visium,Spleen,Up,1.0534456855973,0.0341836049841088
6225,Gcsam,Visium,Spleen,Up,0.649166490896891,0.0342115330450734
6226,Sp100,Visium,Spleen,Down,-0.412923186668138,0.0343716988348485
6227,Arrdc2,Visium,Spleen,Down,-0.45732494432992,0.0344468484465026
6228,Sqstm1,Visium,Spleen,Up,0.415294906841595,0.0345102486487486
6229,Fam102a,Visium,Spleen,Down,-0.434148946470515,0.0346060031960303
6230,Pik3cg,Visium,Spleen,Up,0.497131020625436,0.0347720743052052
6231,March9,Visium,Spleen,Up,0.89373753603342,0.0351766780478386
6232,Aicda,Visium,Spleen,Up,1.71827508863589,0.0352010375933542
6233,Smc6,Visium,Spleen,Down,-0.414202996069824,0.0352010375933542
6234,Clec4d,Visium,Spleen,Up,0.814868627253117,0.0352010375933542
6235,Tcrg-C4,Visium,Spleen,Down,-0.846553344144668,0.0352010375933542
6236,Baiap3,Visium,Spleen,Up,0.636333672419301,0.0353051478530726
6237,Pdgfc,Visium,Spleen,Up,0.77472334078686,0.0353378888096429
6238,Chst11,Visium,Spleen,Up,0.599987853651591,0.0356606547530966
6239,Mturn,Visium,Spleen,Down,-0.598553854739426,0.0360373162808469
6240,Lyz2,Visium,Spleen,Up,0.447195743328145,0.0361992271170819
6241,Myb,Visium,Spleen,Down,-0.547194627301195,0.0366907579039815
6242,Coch,Visium,Spleen,Down,-0.547787197490574,0.0366923025467715
6243,Atp1b3,Visium,Spleen,Down,-0.402520959806869,0.0368139880495732
6244,Hspa8,Visium,Spleen,Down,-0.474302452900473,0.0368139880495732
6245,Ms4a1,Visium,Spleen,Down,-0.425969575453216,0.0370386774834325
6246,Bcat1,Visium,Spleen,Up,1.56857848266589,0.0370386774834325
6247,Ift140,Visium,Spleen,Down,-0.589481595491551,0.0373350095934135
6248,Zfp773,Visium,Spleen,Up,0.726136677916378,0.0378339029716651
6249,Ikbkb,Visium,Spleen,Down,-0.646882407405978,0.0378448285872945
6250,Slc46a1,Visium,Spleen,Up,1.0758316658157,0.0378448285872945
6251,Cp,Visium,Spleen,Up,0.528346152519538,0.0382877013619346
6252,Mir22hg,Visium,Spleen,Up,0.566138965432919,0.038527168319912
6253,Acyp1,Visium,Spleen,Down,-0.4712058887693,0.0386247196366401
6254,Mdp1,Visium,Spleen,Down,-0.43201165843621,0.0389083234272692
6255,Gstm1,Visium,Spleen,Up,0.517922924417943,0.0390921968152713
6256,Plk3,Visium,Spleen,Up,0.576154320506805,0.0391647834545405
6257,L1cam,Visium,Spleen,Down,-0.768048371922554,0.0391647834545405
6258,Hs3st1,Visium,Spleen,Up,0.702532746817638,0.0392872457162632
6259,Socs2,Visium,Spleen,Up,0.643531427158555,0.0394085255155637
6260,9930111J21Rik2,Visium,Spleen,Down,-1.06996753639886,0.0394160529883817
6261,Dennd2d,Visium,Spleen,Down,-0.44571849960765,0.0394160529883817
6262,Rnf166,Visium,Spleen,Down,-0.44130559343884,0.0397193693570018
6263,Ly6k,Visium,Spleen,Up,0.973065029642116,0.0402090410983381
6264,Ptgr1,Visium,Spleen,Up,0.720872895571555,0.0402943951975672
6265,Evc2,Visium,Spleen,Up,0.846122967266074,0.0405761126879007
6266,Htra1,Visium,Spleen,Up,0.471004695155812,0.0408602252244002
6267,Ptpre,Visium,Spleen,Up,0.483694716119183,0.040865064783298
6268,Prodh,Visium,Spleen,Up,0.634997511921795,0.040865064783298
6269,Kcne4,Visium,Spleen,Up,0.899953939938013,0.0410897724691673
6270,Ly6d,Visium,Spleen,Down,-0.428576441297041,0.0412445606056074
6271,S1pr1,Visium,Spleen,Down,-0.434209861688338,0.0414080756550668
6272,Itgax,Visium,Spleen,Up,0.42263019444852,0.0416286403301493
6273,Pcdh15,Visium,Spleen,Up,0.947300888443516,0.0416286403301493
6274,Srsf6,Visium,Spleen,Down,-0.478860591573044,0.0416595919836635
6275,Parp8,Visium,Spleen,Down,-0.457097630683993,0.0417897582968846
6276,Lck,Visium,Spleen,Down,-0.426801392485983,0.0420298347069621
6277,Sesn1,Visium,Spleen,Down,-0.422383342560419,0.0422474990973747
6278,Sh2b1,Visium,Spleen,Down,-0.428796124340952,0.0422474990973747
6279,Apeh,Visium,Spleen,Down,-0.433805109510403,0.0428368668324458
6280,Sntb1,Visium,Spleen,Up,0.735933050487845,0.0432419431885849
6281,Tox,Visium,Spleen,Up,0.720442860575283,0.0433347759590631
6282,Ifi35,Visium,Spleen,Down,-0.414727588118276,0.0436350818599784
6283,Tmed3,Visium,Spleen,Up,0.431124382667725,0.0436350818599784
6284,Gbp9,Visium,Spleen,Down,-0.500691955198385,0.0436450047954591
6285,Itgb7,Visium,Spleen,Down,-0.401145232548573,0.0437722189697459
6286,Dtx1,Visium,Spleen,Down,-0.448300411990384,0.0437722189697459
6287,Wfs1,Visium,Spleen,Up,0.6844130536395,0.0439473371979991
6288,Stap1,Visium,Spleen,Down,-0.441837271886403,0.0440205952006263
6289,Ttn,Visium,Spleen,Up,0.614300909628358,0.0447522646556327
6290,Adgrl2,Visium,Spleen,Up,0.671631903496381,0.0451361758373976
6291,Setd6,Visium,Spleen,Down,-0.544011742122513,0.045278622034335
6292,Nt5c,Visium,Spleen,Down,-0.420064502660777,0.045286806353509
6293,Lpcat1,Visium,Spleen,Down,-0.512121679573395,0.04534326727121
6294,Entpd7,Visium,Spleen,Up,0.797567360472134,0.045808294517547
6295,Erp27,Visium,Spleen,Down,-0.77976777955311,0.0458637462732467
6296,Sdf2l1,Visium,Spleen,Up,0.735922907728299,0.0459139796416514
6297,Cd9,Visium,Spleen,Up,0.477404358409813,0.0461396895515091
6298,Tmem104,Visium,Spleen,Up,0.595301293457318,0.046335485801409
6299,Txn1,Visium,Spleen,Up,0.420723812612204,0.046399783325841
6300,Pim1,Visium,Spleen,Up,0.546627317088709,0.0469008379077233
6301,Smco4,Visium,Spleen,Up,0.546399332934128,0.0472883960425295
6302,C3,Visium,Spleen,Up,0.403708882553841,0.0472883960425295
6303,Icam2,Visium,Spleen,Down,-0.429267236147244,0.0476202119611661
6304,Dusp11,Visium,Spleen,Down,-0.408027056872886,0.0476949758633934
6305,Mocos,Visium,Spleen,Up,0.861768204624915,0.0480345384508766
6306,Dact1,Visium,Spleen,Up,0.641679247356061,0.0482019140579591
6307,Igf1r,Visium,Spleen,Up,0.537746726583633,0.048228863359477
6308,Tbcel,Visium,Spleen,Down,-0.702097089332432,0.0482608720465003
6309,Scube1,Visium,Spleen,Up,0.933354466324815,0.0483885582016553
6310,Fzd7,Visium,Spleen,Up,0.80611455318521,0.0484888882831847
6311,Fgf11,Visium,Spleen,Up,1.02482827900315,0.0484888882831847
6312,Man1b1,Visium,Spleen,Up,0.411052488742704,0.0488346949344529
6313,Parp6,Visium,Spleen,Down,-0.44201566710686,0.0488809731298902
6314,Slc28a2,Visium,Spleen,Down,-0.42339114410515,0.0490688339789433
6315,Il33,Visium,Spleen,Up,0.714939937168792,0.0491343971467405
6316,Col15a1,Visium,Spleen,Up,0.883865957493673,0.0491343971467405
6317,Slc9a7,Visium,Spleen,Up,1.03969779539034,0.0491610496607756
6318,Mybl1,Visium,Spleen,Up,1.02663497865162,0.0492266964242729
6319,Cxcl9,Visium,Spleen,Up,0.644027920915887,0.0495131770465514
6320,Trim7,Visium,Spleen,Down,-0.429832154146894,0.0495131770465514
6321,Pacs2,Visium,Spleen,Down,-0.520780129156149,0.0496351426488243
6322,Pcyt2,Visium,Spleen,Down,-0.417596941305047,0.0498958412365636
6323,Xist,Visium,Spleen,Down,-0.442479186040747,0.0499542787882503
6324,Jchain,STomics,Spleen,Up,2.40343040465376,9.62089576806368e-08
6325,Edem1,STomics,Spleen,Up,1.18237668006513,0.0001462714781328
6326,Ccl21a,STomics,Spleen,Down,-0.911114239881528,0.0001462714781328
6327,Hsp90b1,STomics,Spleen,Up,1.04704218634678,0.0001462714781328
6328,Ighg2b,STomics,Spleen,Up,2.106281680529,0.0002584346075003
6329,Mzb1,STomics,Spleen,Up,1.25981691134189,0.0005811191862349
6330,Ighg3,STomics,Spleen,Up,1.64635735362687,0.0006366852713287
6331,Spcs1,STomics,Spleen,Up,1.14819171844515,0.0008937022152131
6332,Gm15564,STomics,Spleen,Down,-0.905263808095653,0.0029662784153741
6333,Lars2,STomics,Spleen,Down,-1.17453412829658,0.0034127840188335
6334,Prrc2c,STomics,Spleen,Down,-0.707524123522542,0.004298939948457
6335,Gphn,STomics,Spleen,Down,-1.2355372460285,0.0044965962145718
6336,Ndufs6,STomics,Spleen,Up,0.804510423305464,0.0044965962145718
6337,Bmp2k,STomics,Spleen,Down,-0.727891559551142,0.0046775645810977
6338,Xbp1,STomics,Spleen,Up,1.04967644650004,0.0049194919206567
6339,Manf,STomics,Spleen,Up,0.829570010287785,0.0050825700829703
6340,Iglc3,STomics,Spleen,Up,2.66353143677777,0.0067504803453637
6341,Arhgap21,STomics,Spleen,Down,-1.14034781547296,0.0067504803453637
6342,Igfbp3,STomics,Spleen,Down,-1.18102691456359,0.0067504803453637
6343,Filip1l,STomics,Spleen,Down,-1.15775831980882,0.0067504803453637
6344,Eif3i,STomics,Spleen,Up,0.683149368341431,0.0095534346151058
6345,Bud31,STomics,Spleen,Up,0.831366627143566,0.01033571779796
6346,Sec11c,STomics,Spleen,Up,0.651033062701191,0.0111519600053853
6347,Herpud1,STomics,Spleen,Up,1.04429469447356,0.0114557012914599
6348,Clu,STomics,Spleen,Down,-0.79907423148172,0.0117590625865634
6349,Sypl,STomics,Spleen,Up,0.672593806531718,0.0126953576284508
6350,Sec61b,STomics,Spleen,Up,0.750698316579333,0.0147515098625365
6351,Tmed2,STomics,Spleen,Up,0.720213273990193,0.0148471292063465
6352,Pdia6,STomics,Spleen,Up,0.79958485894019,0.0148471292063465
6353,Hebp1,STomics,Spleen,Up,0.959575215157687,0.0148471292063465
6354,Psmd13,STomics,Spleen,Up,0.90456989174871,0.0148471292063465
6355,Irf4,STomics,Spleen,Up,0.851175193249967,0.0162591854217471
6356,Mfge8,STomics,Spleen,Down,-0.586276345063008,0.0184377424270907
6357,Ndufb6,STomics,Spleen,Up,0.727589409377171,0.0184377424270907
6358,Rtraf,STomics,Spleen,Up,0.627206246283194,0.0207900672806171
6359,Trbc2,STomics,Spleen,Down,-0.823206015890795,0.0237574931855934
6360,Igha,STomics,Spleen,Up,2.57046948322232,0.0243083231201482
6361,Id3,STomics,Spleen,Down,-0.574201618309371,0.0256485140789282
